Location,Date,Mean Temp (°C),Total Rain (mm),pH,Total Snow (cm),Cool Deg Days (°C),Spd of Max Gust (km/h),Snow on Grnd (cm)
Margaree,2002-09-15,1.2348474434760932,2.8665191638373533,2.7670309822259798,0.15608586851545875,-0.23305076340874395,-0.25319261731979065,0.6040051690321006
Margaree,2002-09-16,1.5315558541236705,5.879913230104894,-1.651999412512385,0.7150475783555654,0.3030431237679879,-1.942660864825712,1.7607837396518806
Margaree,2002-09-17,1.2489519801477695,-0.3019048657088146,1.4718040162948933,0.2134279807865402,-0.3467098530650986,-0.3512543003626773,0.078834485796776
Margaree,2002-09-18,0.9961516426913999,-0.14528928414915634,1.7624209304321226,-0.23199555408522218,0.2704887858595238,-1.0929126405972822,0.33775791538715944
Margaree,2002-09-19,1.1881969475663465,0.2555477570294251,2.567171860112537,-0.05644796882050335,0.06779412478225429,-0.5748268024119773,0.2959990854607175
Margaree,2002-09-20,1.5373233439325023,3.146746497421265,1.889647015709613,0.4947179596006789,-0.6025382692216329,-0.10167096153490818,0.6132406791612769
Margaree,2002-09-21,2.6625191861040354,0.6669217117521457,2.2917007475428193,-0.8230120191111867,0.9199514389546285,-0.30177731355004245,0.3785868408380399
Margaree,2002-09-22,3.4173439315506506,1.4031648385759246,1.5839770079811857,-2.343107073892576,2.144783045426676,0.30432947472730887,-0.0284347724273541
Margaree,2002-09-23,3.1893913127940747,1.197383699765655,2.069546932803465,-2.001664098792692,2.0234862065325228,-0.2760158156119628,0.3220020452401438
Margaree,2002-09-24,2.815165403694379,3.5238443806728017,0.5365108101246903,-0.9448233980600003,0.8281552188752743,-0.2367458100117833,0.5931142601013463
Margaree,2002-09-25,1.819116708943902,0.49232231366104057,1.583504623291347,0.27186436428826155,-0.18145176347169684,-0.6567851575379854,0.5107053846009665
Margaree,2002-09-26,1.1336537488981477,0.43763734592484677,2.819476345337535,0.2314878529910097,-0.3493673447667456,0.029819586708041985,0.03343819325513829
Margaree,2002-09-27,1.2143610862525622,4.137745810022639,0.03898388418649178,-0.2004489763441993,0.4629839773970699,-2.2559440796565156,1.383188579863457
Margaree,2002-09-28,1.3062279764870335,4.6609306936894095,0.17331244116675235,0.9672067732634241,-1.3425289555665785,0.2098445562421094,0.5162225852455343
Margaree,2002-09-29,0.39707472139910516,0.10654146470487874,1.7145124252600707,0.2106053093063267,-0.6008135998784212,0.07692942185097243,-0.33378781037140687
Margaree,2002-09-30,0.13304830000868054,0.04063288270373821,1.7028703450960434,-0.37526779870155474,0.23779432021507563,-1.0518467693982942,0.015348710226291916
Margaree,2002-10-01,1.0216219626907626,1.0035765659443878,1.6392816309537739,-0.016011090617161248,0.04383661948142998,-0.9299589108708674,0.379887336011517
Margaree,2002-10-02,2.404666403975777,0.7259731897343161,1.9563387351858732,-0.18740959338697832,0.1007194170549417,0.3044272417480495,0.07646698425257735
Margaree,2002-10-03,0.49466561983137086,1.3476186885642385,1.867895747449134,0.40328674976167395,-0.8231047397176162,0.31930883873099797,-0.2039443372664959
Margaree,2002-10-04,0.09135204110336069,0.20971380180004287,2.017056364273629,-0.41610357714771334,0.29674292542721287,-1.0416540287595206,0.03625080323542371
Margaree,2002-10-05,0.9846601976502412,1.0173074349730897,2.0294673656850657,-0.01632905255239788,0.015261228947105448,-0.7614180011425871,0.3451546136318485
Margaree,2002-10-06,0.418358442300202,0.05542547966167436,2.0128009288262954,-0.5469869618789971,0.6022725542616574,-1.4795947197435915,0.33416406388432235
Margaree,2002-10-07,-0.1378600204707306,2.3831985072808237,0.9840258824642992,-0.27757489989746653,0.23000627270187007,-1.2961262845730483,0.384558423144115
Margaree,2002-10-08,0.6027529991785623,-0.07033783536985984,1.6969809484435219,-0.2052017714528908,0.1534263086792773,-0.9868492549911515,0.13110458141146397
Margaree,2002-10-09,-0.19428716187082115,0.5324505372519347,2.4015504857122116,0.09292661960649339,-0.5963699766600503,0.29467376824286046,-0.5445621304496957
Margaree,2002-10-10,-0.861411676272121,0.6935132856889927,2.5097883097110816,-0.12896351555308488,-0.5062857265054875,0.25141886372285427,-0.7021713605293233
Margaree,2002-10-11,-0.7580310900357128,0.8359644408361449,2.6366976838366436,-0.10670571294344684,-0.49808866616191844,0.27558452179737997,-0.6532681628666286
Margaree,2002-10-12,-0.1556203208359472,0.6817165252635804,2.5126624788691276,-0.24574942543177877,-0.06737775002215057,-0.38708033837739364,-0.2015848213306384
Margaree,2002-10-13,0.07090629518358248,0.5689281751812135,2.6377183037040153,-0.26561937431644284,0.056339520800924324,-0.521742086613542,-0.09862145799507142
Margaree,2002-10-14,0.10020531340176168,4.838593491448067,0.21865342770892532,0.23352449882907672,-0.6046024033666152,-0.7270704563932362,0.5020346190542712
Margaree,2002-10-15,-0.4499910378025983,0.07945812725431653,1.5873410667593046,-0.6504811065338036,0.4706197815794542,-1.38953519294689,-0.045628762573395334
Margaree,2002-10-16,-0.6227817603465694,0.7085061615079734,2.5844280631931746,-0.010098309273869687,-0.598784905015881,0.3857425790952475,-0.6779981630753249
Margaree,2002-10-17,-0.23901125538165705,6.618756316660558,-0.8023836191161895,0.6717730364592023,-1.0026032060117667,-0.3919273371954952,0.4987339440927135
Margaree,2002-10-18,0.35830386632550204,2.057622497487867,1.6001826282110245,0.25246798940604626,-0.6060965426493065,-0.10675488819508505,-0.0019796114242215767
Margaree,2002-10-19,-0.09348935121301588,1.4446708722965644,1.1136699000010408,-0.4140505906147876,0.2606279031260498,-1.3795753578624794,0.24859815040886962
Margaree,2002-10-20,-0.26379815884207414,5.0732171872622125,-0.1782806217495631,0.7954183326192812,-1.609302616999067,0.5013390959253604,-0.10706202870015992
Margaree,2002-10-21,-0.9052218273624679,0.5164610339859083,2.052028973093717,0.18947544020938054,-1.0176137728258605,0.7924799591234456,-1.0012993478227046
Margaree,2002-10-22,-0.8242752307133744,0.3249763388781816,1.7802889239865207,-0.30348782582492106,-0.2063859826048549,-0.3945237654502982,-0.5405335372944265
Margaree,2002-10-23,-0.5671193158113165,0.09890420880759658,1.1888918315075188,-0.5193116893955451,0.22722217518705998,-1.1861096272849874,-0.19790884859758817
Margaree,2002-10-24,-0.8344111102615713,0.19927185875804243,0.7095266414970083,-0.824544329590459,0.6036219403734525,-1.8428538414272018,-0.0275073475714057
Margaree,2002-10-25,-1.2596702005639677,1.7452483379658157,1.0945782409308817,-0.07078900319789268,-0.7048784937325244,-0.007730074559861492,-0.6605709089425181
Margaree,2002-10-26,-0.9991104683567349,0.47080147765828817,1.8100609049947596,-0.26005845569184255,-0.3336078551225696,-0.2049486903660693,-0.6564749389814937
Margaree,2002-10-27,-0.4280872246909349,2.4768919406614196,0.06377989728979055,0.38576942992341356,-0.2504785739489476,-0.5158253434716555,0.010735042911630016
Margaree,2002-10-28,-0.633349080927942,0.013879269278624779,1.1682155501611315,-0.19812783347814367,-0.3219187644941021,-0.4114514228035887,-0.5572268818414207
Margaree,2002-10-29,-1.1737013553507227,0.6032231707011578,1.3076197189635004,-0.26671120384536845,-0.3899366474991364,-0.27936636835404904,-0.7031108910913986
Margaree,2002-10-30,-1.0095601650208856,0.48182751655004763,1.7332691735803132,-0.26450122796489783,-0.3281212661538896,-0.21999861539269858,-0.67453448919081
Margaree,2002-10-31,-1.3256367403550202,0.2895939889110267,1.5371010771953593,-0.6076069124591656,0.07466032108939977,-0.8051921317978598,-0.5558156111178002
Margaree,2002-11-01,-1.4415738300649477,0.11927385939968337,1.1785537909575108,-0.8954696002827743,0.9642882503398704,-1.8522807747019365,-0.24381035134161388
Margaree,2002-11-02,-2.043871568404712,4.914858257749181,-1.3265080931765065,0.6966553053266363,0.773665072808087,-1.243252304509095,0.011924821003166703
Margaree,2002-11-03,-2.455994584816382,0.9055145091491674,2.2049293895638815,-0.23651877365514595,-0.8762236637545796,0.8192981034572425,-1.3462354153701643
Margaree,2002-11-04,-1.8505806179656552,0.27316074772320714,1.2733763275549606,-1.2504004579422632,0.9129414729977161,-1.9885589511019561,-0.2992692615736311
Margaree,2002-11-05,-1.9735241837328599,0.7359730471019971,1.972268427667288,-0.22110527310044883,0.19280386651277032,-0.25918973410733126,-0.9646375441380648
Margaree,2002-11-06,-1.7883675727398363,0.39576826040600016,1.508401318812282,-1.2167051627985404,0.8842239443065243,-1.877616393071962,-0.29692035503480285
Margaree,2002-11-07,-1.9336389586946447,4.708578204414226,-0.10051108805832103,0.8168793355888854,0.34628557845283164,-0.5015732157496609,-0.4592432327178827
Margaree,2002-11-08,-2.0457377039806555,1.0433991432335437,2.508656791369243,-0.2929150039578296,-0.6611396780654585,0.539638913398955,-1.2056219499481606
Margaree,2002-11-09,-0.5862902523428348,0.48839402818744987,2.0837860508639077,-0.6298797457936172,0.40614119811330757,-1.120871475812434,-0.15670946441313102
Margaree,2002-11-10,-0.11763022198942683,0.20391837684932157,1.7678368620408926,-0.7723831507425324,0.8020923769590049,-1.775208945087851,0.20744150678103368
Margaree,2002-11-11,0.48529774373268797,1.5239446423872551,1.7660038425462103,0.5910848108906329,-1.0867218699415182,0.6910904571555437,-0.42140336884190405
Margaree,2002-11-12,0.02272032317811265,0.42734889178677893,1.2145033675326478,-0.01581444621823419,-0.39511236415509476,-0.29529049729535306,-0.31180735729495496
Margaree,2002-11-13,-0.298085844887473,2.6010000824891417,0.05883643415900413,0.44242296826243177,-0.4884175927335913,-0.2660597181455706,-0.06779989807357216
Margaree,2002-11-14,-0.33995702400982275,4.1740803040208885,-0.4967673087371938,0.5324152643420029,-1.2766525387380177,0.07516983460803271,-0.11722288163102505
Margaree,2002-11-15,-0.6034688249244324,0.16964793481601279,1.4319360786182294,-0.2085801434558417,-0.2971425836307513,-0.335953812254261,-0.5459852365575805
Margaree,2002-11-16,-1.0389958264860946,0.15877357895234523,1.175183906099562,-0.6014853382334043,0.40968143329619483,-1.232620372900447,-0.34914533947644993
Margaree,2002-11-17,-2.4192770828206416,3.609695710821524,-0.04500663545301186,2.1656472051325943,1.1113271359224755,0.4080654562753372,-1.1497322923333757
Margaree,2002-11-18,-1.527493130017908,5.942432127367978,-1.5117170423086992,0.4936162545214051,-0.8063533478913342,-0.3757978905478591,0.23016482896666954
Margaree,2002-11-19,-1.944105690817763,0.3930734491870823,1.3297600137261933,-0.6069528453007944,-0.14266912668051562,-0.5144559764450661,-0.9087619678668282
Margaree,2002-11-20,-1.458304903323817,0.381470311483699,1.383920860879289,-0.6157290275558237,0.29188122728348886,-0.9915189057645665,-0.5577211396753796
Margaree,2002-11-21,-0.544302533439171,0.31303677661223256,1.7477596966301303,-0.4342297799414755,0.11254226840294775,-0.8204470538480154,-0.30861475805050237
Margaree,2002-11-22,-1.2168867059218973,6.61323131893903,-2.2106725187556777,0.5850086850055235,-0.591519729327049,-0.9075243041214951,0.39381846107040425
Margaree,2002-11-23,-0.6468627118524188,4.092103890042381,-1.0733971036576915,0.06437153142977277,-0.6341537825243322,-0.9734486421931516,0.14323379750711165
Margaree,2002-11-24,-1.7867458328876462,0.5909964739054884,0.9856750077337505,0.4090684648292859,0.4429554181937235,-0.24491236807707753,-1.0387920586204422
Margaree,2002-11-25,-1.4420114496389467,0.7443296354233524,1.6804122961255885,-0.19461516386721578,-0.596900688100679,0.16225560277575282,-0.9461651104330024
Margaree,2002-11-26,-1.8956093274376693,0.43509542564749043,1.5053304722723613,-0.6671342572569094,-0.03531019332194345,-0.6173449636953386,-0.8208157467528031
Margaree,2002-11-27,-2.55218778425027,0.7564577660111467,1.3826356459783964,1.816545262335174,2.2332677189777916,-0.12303905973388185,-1.4818456048845894
Margaree,2002-11-28,-3.187374702129736,0.2300205337142206,0.9857241387601573,0.8118602704467588,2.9029514976147888,-1.051739547409839,-0.16626297940708454
Margaree,2002-11-29,-3.3119851371680094,0.32971680555765226,1.309506617293926,-0.8393918518962289,1.1533839490447908,-1.0160267974185477,-0.14515200397358385
Margaree,2002-11-30,-2.6581427198810417,3.5935798160950703,-0.06452115445465591,1.1887665539592596,1.6244189966536862,-0.5126181025790802,0.11863766693693832
Margaree,2002-12-01,-1.7224138021025945,5.695048233760689,-1.9682165657714712,-0.8979566104801996,0.6070860628873999,-2.897561485815171,1.0088239627018043
Margaree,2002-12-02,-2.545145384137443,1.042928181192723,2.368524628844003,-0.30913935845547813,-0.7993525172676362,0.7864123624019939,-1.3433000307821439
Margaree,2002-12-03,-2.9142483902095715,2.027492920812581,1.8946224712892616,1.891219025846142,0.8367886037096754,1.3873908570291233,-1.5863855257943391
Margaree,2002-12-04,-3.6399497073472027,0.7834132354348217,2.1318988813643123,-0.42400545928437383,0.19656585812716815,0.5574327893997577,-0.4966788222257243
Margaree,2002-12-05,-4.032312776607854,0.9435942340260319,2.3245585800867135,-0.7473187038191054,-0.44655075640573666,0.9193640959861178,-0.807648127789841
Margaree,2002-12-06,-3.6975538387278384,1.0424875743630726,2.2899580127471415,1.8303732862262705,2.1744543549437143,0.9383189101209365,-1.14563215366067
Margaree,2002-12-07,-3.2438239104210083,0.28714659744515936,1.8534460369887802,-1.343358183567477,1.12074313395661,-0.9967538931720531,0.6370448736154762
Margaree,2002-12-08,-1.8499745903164615,0.6624018484427977,2.5151463984665385,-0.6335469917228396,0.2323362365644998,-0.0081116338363216,0.37132505517933223
Margaree,2002-12-09,-3.7077292283160292,0.7880506423628537,2.0240859563992117,0.5628005684267896,1.3451937648091588,0.3910822615043328,-0.829607306397307
Margaree,2002-12-10,-3.318142928266664,0.9371260714318964,2.466862623271557,-0.7275382903424346,-0.040105111689371524,0.374888386870088,-0.6108139738490959
Margaree,2002-12-11,-3.081724796464962,0.5562545178259385,1.8668164978489719,-1.6801323427071488,1.2680175707124566,-1.7866172382717853,0.12228261639835615
Margaree,2002-12-12,-3.2234578437984323,0.9559077203665428,2.437339899187282,-0.8471759692674522,-0.07002055728536913,0.19691063128443934,-0.6487710946220266
Margaree,2002-12-13,-2.1855454743280713,0.8800937807747187,2.6118579548272276,-0.9208866313612033,0.39258414332423275,-0.4933121106241842,-0.16534506813369368
Margaree,2002-12-14,-2.1519412866647976,1.747922804000722,2.6872766837271924,-0.3815202525486448,-0.2839608267324923,0.4885723157952338,-0.37839533293562233
Margaree,2002-12-15,-1.4691877110569689,2.869470240329936,0.7817951531671414,-0.2635991305322386,-0.4137635494218221,-0.4748977282324125,-0.2936055844364236
Margaree,2002-12-16,-2.0779072407763994,0.6028218463141194,1.5443526572421393,0.1718196385170501,0.7132436521845814,-0.4203310901662701,-1.0337979521751663
Margaree,2002-12-17,-2.7585002508045395,1.2886320807490235,2.6313695599057487,0.45841572380588796,-0.9081154643833358,1.6866148663622151,-1.7730208992776892
Margaree,2002-12-18,-2.4174962931169444,0.8956816213529594,2.1074461828716737,-0.6813289949495768,0.030628518166972384,-0.3586425764979829,-1.0151725147871662
Margaree,2002-12-19,-2.031224587487113,0.7336372599456589,1.981713469425471,-1.0410427862012215,0.5042609634499445,-1.1944165298615133,-0.5773502656868823
Margaree,2002-12-20,-1.8670113043783303,0.9744661262555029,2.0957949360844754,-0.9289854478176706,0.3782652943837258,-1.008212347502457,-0.5361526459254746
Margaree,2002-12-21,-1.656354858323249,5.782252310697356,-0.47611131205089535,-0.1031570497791366,-0.7134118385856189,-0.7287767151991043,0.00189974149857161
Margaree,2002-12-22,-1.7377178248091893,0.30491413467051676,1.3903564798857642,-1.0732797332301784,0.6434517475993743,-1.582302305005756,-0.39087112092549864
Margaree,2002-12-23,-1.5074453157356977,0.5383906362508656,1.7424968582182712,-0.9168085390959093,0.485008071252136,-1.2766866169974362,-0.3863869488038969
Margaree,2002-12-24,-2.117556553917798,0.4624635319444032,1.586361544837788,-1.3464963597404154,0.9249823905086331,-1.8804681827049332,-0.3570785239501967
Margaree,2002-12-25,-2.428429485002477,0.7483476044825704,1.9039647645369884,-0.9758551690118026,0.7080225658994056,-1.201908078575907,-0.7047306377427189
Margaree,2002-12-26,-3.496705665621244,3.230655190305648,1.3914256546043917,3.7988598991066405,2.077142923467894,2.9098068375349704,0.22048009437655258
Margaree,2002-12-27,-3.660184401562212,0.24055208675528253,2.4631020342071923,-0.28363231893370655,0.524247004946876,1.384269738782277,1.5067730081552524
Margaree,2002-12-28,-3.9549103246234334,0.15429994154851043,2.3817154042621094,-1.1541109243553882,0.8014851634998087,0.4972094618806331,1.8220260248366094
Margaree,2002-12-29,-4.176018729683044,0.5937149232080375,2.614251975014839,-0.6756161513409554,0.4807806094060786,1.018605723807108,0.7935574877803467
Margaree,2002-12-30,-3.3867358693332252,0.5312934606894543,2.581718357034188,-0.14070138202660382,0.9203384186099256,0.8882936468504932,1.0070191518714309
Margaree,2002-12-31,-3.326690974463848,0.45489505080184767,2.585045079233543,-1.078791656464585,0.7047774110281422,0.20039010275216843,1.251422180038398
Margaree,2003-01-01,-2.5798485107122646,1.464521054013861,2.12162570370943,-0.7117001663612333,0.38388466906229013,0.2321484069654044,1.328713389621373
Margaree,2003-01-02,-3.510551850992998,1.1484585884276381,3.288223795511772,-0.05656413447335328,-0.6434295150801248,2.1834118388000507,-0.1636011446898827
Margaree,2003-01-03,-3.1167900869771277,0.34960279736978767,2.150608304425487,-1.5681383874201338,1.3913446285423108,-1.2000965097701406,1.1806110125512115
Margaree,2003-01-04,-3.7484069534610915,2.0934721979923334,2.160622054700862,2.4155434767479744,2.5996724137128546,1.376365679861272,-0.28772376422380225
Margaree,2003-01-05,-4.279213488888765,0.6418524074768808,2.737099438478773,1.0504210888933954,2.331245918473649,1.329795080320121,0.97840230946684
Margaree,2003-01-06,-4.181447920871026,0.9140723370199948,2.938839308364888,1.0573395147835034,2.052951199997689,1.4561035418859598,0.6234394080609772
Margaree,2003-01-07,-3.141427378153134,2.9281691319379313,1.823085114827141,0.9856953465302265,1.0513846019999111,1.5304660671486383,1.7382332909927194
Margaree,2003-01-08,-3.6526353108723844,1.2234810384187331,2.2710566126205416,0.020527327565285802,1.0839708850475762,1.3537208449225742,2.2958053860189755
Margaree,2003-01-09,-4.328201548786646,0.24579905289210696,2.725285163597169,-1.1549432211956725,1.0641161122521283,0.7380733496945256,2.273415047212218
Margaree,2003-01-10,-4.332222720844879,0.9700811829542224,1.5902740658716046,-1.1978945617834431,2.0448977756050297,-0.5366778182290558,2.6818263780998697
Margaree,2003-01-11,-4.653948267057111,1.7323110202426795,2.3384396457350136,1.3576015111386854,2.029229338760019,1.5995945715791924,0.40691920543794086
Margaree,2003-01-12,-5.108574830036924,0.8256436325334272,2.3967558883745546,-1.6679670784651204,1.0063958341962231,-0.3390377590615913,0.2918632860796845
Margaree,2003-01-13,-3.977110963157243,0.8043367184457844,2.884508806612979,0.4792332991238624,2.1285631082396863,0.8606222441460724,1.0353964924529715
Margaree,2003-01-14,-4.405983698342636,1.0069691195507513,3.4662196396729037,0.8573593986455854,1.1933984667941948,2.410031879983985,0.7898084314958841
Margaree,2003-01-15,-5.787933189835277,0.9441216493881625,2.548043829912503,-1.7385575625504361,0.6692305494025412,0.19711314502516775,0.1435553267284845
Margaree,2003-01-16,-5.681775592787429,0.7208208922678546,2.3640924310358105,-2.006823174016654,1.1664742947975135,-0.4125045707359438,0.6366638946187957
Margaree,2003-01-17,-4.683545850929495,1.5239746511951247,2.195177513185429,-0.006083777332160455,1.5664151418459806,0.9719088949559028,1.3003070297363337
Margaree,2003-01-18,-5.1312161345427745,1.0320220834742313,3.271100363071059,-0.07090312618935636,1.1473760678108038,1.5421252024431444,0.1839100928149174
Margaree,2003-01-19,-4.797089415564951,1.6673392188863525,1.7369806309882665,1.4301569477354914,2.767768121360702,0.4668652068012518,-0.6233940299119087
Margaree,2003-01-20,-4.233578726846503,0.95240539004558,2.935491953337845,3.255666632551256,3.2232165114378404,2.475834265162953,-0.08895462051220852
Margaree,2003-01-21,-4.362247602380708,0.9201630132011114,2.853032830179602,-1.0156792083424675,1.1615856823685913,0.058904055066001854,0.29189388630605245
Margaree,2003-01-22,-5.495320458488018,1.0946847516840759,3.0733990358958194,-0.021103005772034267,0.5669591653022482,2.0722333873264343,-0.05688380699537509
Margaree,2003-01-23,-3.6782034494750824,1.2607454034316217,3.146605951914443,-1.3239575093202764,0.41662143055532214,-0.13942542762277074,-0.5020289069566306
Margaree,2003-01-24,-3.7960471677031333,1.4339170756155,4.029842851899919,-0.48705565996929323,-0.6081920210356342,2.1960505292380836,-0.06941094301251599
Margaree,2003-01-25,-4.781893465899401,0.823031018241387,3.046289652759198,-1.5207090438339144,0.7585925205564722,0.40977139164130305,0.8252930821713675
Margaree,2003-01-26,-3.9265309499397554,1.6554962737317216,3.0745038161982388,-0.31179866381578586,0.10164131763656134,1.5536305255244245,0.37355676300779755
Margaree,2003-01-27,-1.2177394973457136,0.22195101620596458,2.3641324833423445,-0.5260979797899433,0.39461429567200335,-0.12361682678191079,0.9000114996170019
Margaree,2003-01-28,-3.761623239470243,3.8992246137181414,1.262261085492589,3.0366674079856555,1.8300764290840428,2.541716522194458,0.605323964668001
Margaree,2003-01-29,-3.3429048128312693,0.3655075340401592,2.544880996516776,-0.930887682701024,0.42714506072647407,0.501455240505585,1.0078671411264688
Margaree,2003-01-30,-3.8691654192733393,0.6629166552919803,2.9387368704049672,-0.9407951845461809,0.9138865764008851,0.43041540431007386,0.9318421453648629
Margaree,2003-01-31,-3.601664802750267,1.8932007340203152,2.1792388981367385,0.6484565467452877,1.6529772344865004,0.7938985061003418,0.8638591026187974
Margaree,2003-02-01,-2.657278121141092,3.3985540172040962,1.1965431235206219,-0.27607051488467976,-0.28360789052495333,0.8154993763231785,1.4647863726261814
Margaree,2003-02-02,-2.2205766069142805,5.841606846770944,1.0433055135863747,0.16518766426273715,-0.8494511045053582,1.1497692282896583,1.4357044095346485
Margaree,2003-02-03,-1.9201805255613276,0.6774249486199441,2.1792054307390636,-0.036639973242241004,1.0159703226432095,-0.046481853546252234,0.7000938642740611
Margaree,2003-02-04,-2.2756973500207462,1.8645775718222573,1.6596502062422411,-0.3606784252693313,0.1739053828269702,0.06569402449670544,0.4762338411378929
Margaree,2003-02-05,-2.4284630279702903,2.973068544224352,2.204651673161485,-0.04576633625887014,-0.9127883315599981,1.2851783662711234,-0.09701255934180354
Margaree,2003-02-06,-3.861813454303189,1.3366293623812886,3.250393349054427,-0.4818464233269668,-0.8597017862897246,1.7086267435363094,-1.0545970876981867
Margaree,2003-02-07,-3.595365387379682,1.1304830844464242,2.486537342479741,1.719185808796697,2.4264373478452956,0.7293506730228041,-0.9413972473222795
Margaree,2003-02-08,-3.8982679559588593,1.0423283946571855,2.557003211396067,2.80007003819849,3.4344570085169983,1.3240132028898626,-0.46011179235507704
Margaree,2003-02-09,-3.3409021436438873,0.2191351520911359,1.9788595557441895,-0.6808487885693041,1.69570252392437,-0.7498376858381319,0.5930464103466496
Margaree,2003-02-10,-3.386264377802353,0.1558818011905745,1.6886773633229515,0.060476693616330235,2.6411673657475903,-0.9379818453331399,0.5137972644729697
Margaree,2003-02-11,-4.068584720063519,0.35116987941408834,3.087267653080915,0.04197752543733916,1.2232614896304126,1.87072224147627,2.1847644408531997
Margaree,2003-02-12,-4.375357218984852,1.2252976359646792,2.6770329541187876,2.6483164259520557,4.143154452567009,0.7938408928100925,-0.5100486384749335
Margaree,2003-02-13,-4.442311416063147,1.0968536290330824,2.887392532991645,0.3737064052443842,1.5341902072539777,0.940268967990287,-0.3243292557018472
Margaree,2003-02-14,-5.094361234410811,0.9195738545137869,2.7987256236539637,-1.1972898450606009,0.2440005594728764,0.8541578531634898,-0.06437361334607385
Margaree,2003-02-15,-5.222840599243158,0.9084748276776953,3.2848723776305446,-0.796763890342257,-0.17889816210195444,2.1266482052000715,0.4983724932631495
Margaree,2003-02-16,-5.1226423636872855,1.0193531319252542,2.960113245555043,-1.1111655849413176,-0.11274195474988545,1.32013681218933,-0.1407575039094559
Margaree,2003-02-17,-5.17919430682019,0.8893323865469861,3.1301644593582636,-1.3777351026245561,0.430404657550979,0.990997683236287,0.6661596566725481
Margaree,2003-02-18,-4.35724934268106,1.490795506731343,3.154370985171567,-1.2595241763365694,-0.03698405873140157,0.33414863957069,-1.2375932316478189
Margaree,2003-02-19,-3.165561252239607,0.8756094316164866,2.5292090419645006,-1.3865938261535262,0.7457413240873849,-0.8403106553295582,-0.20734762043734004
Margaree,2003-02-20,-2.4552427658329394,0.519223192213266,1.778813278045101,0.3722657094911504,2.58950714539868,-1.2484053159961765,-0.09982178744475764
Margaree,2003-02-21,-3.629584323882411,0.6784366658578878,3.6316989269818256,-0.4726538688125567,-0.011285951336292718,2.2260233514257517,1.8637028940150984
Margaree,2003-02-22,-5.151770730560388,0.7263767243514869,3.6986261713267488,-0.7009776448569084,-0.047102735233367186,2.790081300169584,1.9935791262037157
Margaree,2003-02-23,-4.157377393004208,4.642605569757554,1.1805843689942317,2.156967120029425,1.880277690045171,2.53167774581114,3.0989305993135403
Margaree,2003-02-24,-3.222891139354953,0.5433558697746255,3.3018132866976906,-0.7550198524692057,0.5331226777281252,1.2262975763845314,2.123300677831624
Margaree,2003-02-25,-4.902758172793652,0.9290060611685819,3.5557646592471706,-0.536096221695987,0.0154258779874382,2.3764429641426563,1.1777578855696216
Margaree,2003-02-26,-5.579210888243853,0.975795244737229,3.4647285084241988,-1.0270286922268343,0.5106055078200195,1.721979116599167,1.232610963705648
Margaree,2003-02-27,-5.425185529398983,0.6769154934011159,3.0611577067308486,-1.551309577315091,0.919026453206181,0.7692608581977797,1.6272468454847036
Margaree,2003-02-28,-5.067393223883095,0.6446526161037032,3.121592324837898,-1.4246795997283397,0.8571044066979014,0.8542746231051044,1.709660026697727
Margaree,2003-03-01,-4.562143316255439,0.7319787489512789,3.4180200511074714,-1.2130830869579998,0.7172715641855408,1.1105094177932346,1.7924713588997572
Margaree,2003-03-02,-4.214755722137747,1.3059338323891054,3.7798025967379725,-0.6277895472727394,-0.053852449473828806,2.219697056159677,1.5551935289401653
Margaree,2003-03-03,-3.8423565284860044,1.577238568713365,1.7365721039652033,-0.7682424285123806,0.5658757001446528,0.5255667535923999,1.6399552627454126
Margaree,2003-03-04,-5.050280506913533,0.37039565701799876,1.6698733429953385,-1.2808114564269444,0.3342770410027496,0.3723505626763138,0.2847182183005793
Margaree,2003-03-05,-3.842805407928726,1.1354030730679585,1.2616664056855675,0.32254420823464786,1.8344626712687846,0.16784087301838604,0.9479907039597695
Margaree,2003-03-06,-4.143538420245033,0.2855500534246536,2.313155248550553,0.6383522945226523,1.712969289638171,1.3392501238929972,1.2435203347711532
Margaree,2003-03-07,-5.380877987799931,0.43321358033784957,2.392625866600274,-1.0998866443247386,0.1989545327277749,1.3796666736807022,1.038158980199757
Margaree,2003-03-08,-4.104917337626756,-0.06055320676946593,1.924289605041134,-1.5797674163632978,1.408550515730685,-0.5407635639663713,1.9951545316094332
Margaree,2003-03-09,-3.6230877188765294,2.46028457328273,2.388392876224446,-0.14631910889499986,-0.6089986890573021,2.169783602426889,1.4445751381604748
Margaree,2003-03-10,-4.485716608422536,0.2843335579520798,2.157407454602463,-1.592203306125124,1.1464438437945743,-0.3519384686462548,1.3355642168758801
Margaree,2003-03-11,-4.513729962855103,0.4112530483757779,2.3197200410883747,-1.2325484085946854,0.5855312157326638,0.4561788225265809,1.0179741984861403
Margaree,2003-03-12,-3.2974749859590733,0.9867253792730712,3.3488308015687913,1.8493232805672546,1.4050782089037253,2.4789732944629517,0.4545477845082173
Margaree,2003-03-13,-3.4583344063134986,0.6136825795310095,2.935006833707467,-1.0189023743166192,0.6143162973245199,0.4891925637840981,1.264733214210687
Margaree,2003-03-14,-4.944631171442554,1.13828426372762,3.1055320585737327,2.060025404687566,2.8262564777467443,1.9675706402314315,0.19636933003997534
Margaree,2003-03-15,-5.127228504225172,0.7966072897079016,3.065576417340586,-1.2841381096285243,0.5097707685019344,1.02173390521609,1.0958156798792107
